tipo_instancias,rangos,palos,tipo_mano,razonador,archivo,es_timeout,es_error,error_msg,carga_ms,init_ms,precomp_ms,total_ms,mem_pico_mb,clases_jerarquia,total_inferencias,consistente,inst_CartaAlta,inst_Par,inst_DoblePar,inst_Trio,inst_Escalera,inst_Color,inst_Full,inst_Poker,inst_EscaleraColor,inst_EscaleraReal,total_s
instancias_divididas,19,8,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_escalera_color_benchmark_20260709_135922.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_escalera_real_benchmark_20260709_140549.csv,False,False,,170.0,260.0,10067.0,10327.0,438.0,42.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,10.327
instancias_divididas,19,8,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_escalera_real_benchmark_20260709_140549.csv,False,False,,101.0,128.0,76404.0,76532.0,14731.0,42.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,76.532
instancias_divididas,19,8,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_escalera_real_benchmark_20260709_140549.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_full_benchmark_20260709_134800.csv,False,False,,140.0,232.0,48194.0,48426.0,1126.0,42.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,48.426
instancias_divididas,19,8,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_full_benchmark_20260709_134800.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_full_benchmark_20260709_134800.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_par_benchmark_20260709_132328.csv,False,False,,156.0,284.0,14576.0,14860.0,470.0,42.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86
instancias_divididas,19,8,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_par_benchmark_20260709_132328.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_par_benchmark_20260709_132328.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_poker_benchmark_20260709_135421.csv,False,False,,168.0,240.0,124751.0,124991.0,1248.0,42.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,124.991
instancias_divididas,19,8,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_poker_benchmark_20260709_135421.csv,False,False,,97.0,136.0,144532.0,144668.0,14731.0,42.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,144.668
instancias_divididas,19,8,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_poker_benchmark_20260709_135421.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_trio_benchmark_20260709_132915.csv,False,False,,146.0,217.0,45213.0,45430.0,1094.0,42.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43
instancias_divididas,19,8,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_trio_benchmark_20260709_132915.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,19,8,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_19_rangos\resultado_baraja_19r_8p\baraja_19r_8p_trio_benchmark_20260709_132915.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_carta_alta_benchmark_20260708_170136.csv,False,False,,215.0,311.0,48236.0,48547.0,1063.0,52.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.547
instancias_divididas,25,12,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_carta_alta_benchmark_20260708_170136.csv,False,False,,100.0,113.0,7980.0,8093.0,4383.0,52.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.093
instancias_divididas,25,12,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_carta_alta_benchmark_20260708_170136.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_color_benchmark_20260708_171908.csv,False,False,,231.0,259.0,109842.0,110101.0,1260.0,52.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,110.101
instancias_divididas,25,12,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_color_benchmark_20260708_171908.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_color_benchmark_20260708_171908.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_doble_par_benchmark_20260708_170304.csv,False,False,,245.0,253.0,27077.0,27330.0,935.0,52.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33
instancias_divididas,25,12,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_doble_par_benchmark_20260708_170304.csv,False,False,,99.0,113.0,8216.0,8329.0,3583.0,52.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.329
instancias_divididas,25,12,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_doble_par_benchmark_20260708_170304.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_benchmark_20260708_171754.csv,False,False,,239.0,314.0,25671.0,25985.0,1241.0,52.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.985
instancias_divididas,25,12,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_benchmark_20260708_171754.csv,False,False,,99.0,115.0,15633.0,15748.0,14687.0,52.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.748
instancias_divididas,25,12,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_benchmark_20260708_171754.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_color_benchmark_20260708_174926.csv,False,False,,243.0,285.0,70150.0,70435.0,1242.0,52.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,70.435
instancias_divididas,25,12,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_color_benchmark_20260708_174926.csv,False,False,,92.0,170.0,7828.0,7998.0,4896.0,52.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,7.998
instancias_divididas,25,12,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_color_benchmark_20260708_174926.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_real_benchmark_20260708_175117.csv,False,False,,234.0,285.0,20045.0,20330.0,759.0,52.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,20.33
instancias_divididas,25,12,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_real_benchmark_20260708_175117.csv,False,False,,96.0,172.0,6820.0,6992.0,2623.0,52.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,6.992
instancias_divididas,25,12,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_escalera_real_benchmark_20260708_175117.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_full_benchmark_20260708_173130.csv,False,False,,235.0,306.0,66020.0,66326.0,1249.0,52.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,66.326
instancias_divididas,25,12,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_full_benchmark_20260708_173130.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_full_benchmark_20260708_173130.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_par_benchmark_20260708_170413.csv,False,False,,235.0,298.0,53812.0,54110.0,1159.0,52.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11
instancias_divididas,25,12,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_par_benchmark_20260708_170413.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_par_benchmark_20260708_170413.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_poker_benchmark_20260708_174308.csv,False,False,,233.0,290.0,301750.0,302040.0,5392.0,52.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,302.04
instancias_divididas,25,12,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_poker_benchmark_20260708_174308.csv,False,False,,122.0,96.0,43714.0,43810.0,14753.0,52.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,43.81
instancias_divididas,25,12,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_poker_benchmark_20260708_174308.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,12,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_trio_benchmark_20260708_171539.csv,False,False,,256.0,249.0,83116.0,83365.0,1241.0,52.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,83.365
instancias_divididas,25,12,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_trio_benchmark_20260708_171539.csv,False,False,,127.0,83.0,18465.0,18548.0,12992.0,52.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.548
instancias_divididas,25,12,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_12p\baraja_25r_12p_trio_benchmark_20260708_171539.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_carta_alta_benchmark_20260708_160215.csv,False,False,,218.0,311.0,16398.0,16709.0,872.0,56.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.709
instancias_divididas,25,16,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_carta_alta_benchmark_20260708_160215.csv,False,False,,114.0,96.0,9637.0,9733.0,5634.0,56.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733
instancias_divididas,25,16,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_carta_alta_benchmark_20260708_160215.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_color_benchmark_20260708_161925.csv,False,False,,246.0,299.0,117290.0,117589.0,1269.0,56.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,117.589
instancias_divididas,25,16,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_color_benchmark_20260708_161925.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_color_benchmark_20260708_161925.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_doble_par_benchmark_20260708_160314.csv,False,False,,240.0,306.0,26895.0,27201.0,1000.0,56.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.201
instancias_divididas,25,16,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_doble_par_benchmark_20260708_160314.csv,False,False,,143.0,101.0,16463.0,16564.0,12034.0,56.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.564
instancias_divididas,25,16,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_doble_par_benchmark_20260708_160314.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_benchmark_20260708_161807.csv,False,False,,268.0,294.0,28562.0,28856.0,1242.0,56.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.856
instancias_divididas,25,16,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_benchmark_20260708_161807.csv,False,False,,143.0,182.0,16635.0,16817.0,13427.0,56.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.817
instancias_divididas,25,16,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_benchmark_20260708_161807.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_color_benchmark_20260708_164718.csv,False,False,,284.0,285.0,144428.0,144713.0,1263.0,56.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,144.713
instancias_divididas,25,16,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_color_benchmark_20260708_164718.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_color_benchmark_20260708_164718.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_real_benchmark_20260708_170015.csv,False,False,,263.0,303.0,18055.0,18358.0,856.0,56.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,18.358
instancias_divididas,25,16,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_real_benchmark_20260708_170015.csv,False,False,,104.0,111.0,8636.0,8747.0,4242.0,56.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,8.747
instancias_divididas,25,16,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_escalera_real_benchmark_20260708_170015.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_full_benchmark_20260708_163155.csv,False,False,,267.0,303.0,93401.0,93704.0,1262.0,56.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,93.704
instancias_divididas,25,16,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_full_benchmark_20260708_163155.csv,False,False,,139.0,123.0,9433.0,9556.0,5908.0,56.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,9.556
instancias_divididas,25,16,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_full_benchmark_20260708_163155.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_par_benchmark_20260708_160430.csv,False,False,,272.0,292.0,37721.0,38013.0,1064.0,56.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.013
instancias_divididas,25,16,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_par_benchmark_20260708_160430.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_par_benchmark_20260708_160430.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,25,16,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_poker_benchmark_20260708_163411.csv,False,False,,281.0,273.0,328931.0,329204.0,3755.0,56.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,329.204
instancias_divididas,25,16,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_25_rangos\resultado_baraja_25r_16p\baraja_25r_16p_poker_benchmark_20260708_163411.csv,False,False,,149.0,160.0,425391.0,425551.0,14763.0,56.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,425.551
